name	simplitigs	cum len	kmers	superstr coef	genome frac
spneumoniae.100genomes.pa31.fa	93537	9784702	6978592	1.4020965743666873	4.929529511576309
spneumoniae.10genomes.pa31.fa	37966	5348761	4209781	1.270546587483381	2.694703957245546
spneumoniae.120genomes.pa31.fa	102572	10447875	7370715	1.4174788301589596	5.263635841516719
spneumoniae.140genomes.pa31.fa	109248	10982215	7704775	1.425372219024362	5.532836150245149
spneumoniae.150genomes.pa31.fa	111875	11164074	7807824	1.4298517876999237	5.624456652069911
spneumoniae.15genomes.pa31.fa	44816	5891289	4546809	1.2956889390629402	2.9680293775655997
spneumoniae.160genomes.pa31.fa	115658	11440608	7970868	1.435297252580575	5.763774386422398
spneumoniae.180genomes.pa31.fa	120447	11818051	8204641	1.4404052277050474	5.953930040364429
spneumoniae.1genomes.pa31.fa	721	2053353	2031723	1.0106312135382598	1.034478537127012
spneumoniae.200genomes.pa31.fa	122410	11936997	8264697	1.4443304660879905	6.01385499436752
spneumoniae.20genomes.pa31.fa	51484	6404477	4859957	1.3177971463709677	3.2265733159488863
spneumoniae.220genomes.pa31.fa	125650	12167666	8398166	1.4488428229110157	6.130065957451096
spneumoniae.240genomes.pa31.fa	127578	12290625	8463285	1.452223508164354	6.192012659477782
spneumoniae.250genomes.pa31.fa	129908	12449357	8552117	1.4556996038538628	6.271981786634799
spneumoniae.25genomes.pa31.fa	56704	6799597	5098477	1.3336447316832163	3.4256346364279393
spneumoniae.260genomes.pa31.fa	131391	12559424	8617694	1.457394551043872	6.327433503483271
spneumoniae.280genomes.pa31.fa	133256	12675671	8677991	1.4606637849804696	6.385998702212084
spneumoniae.2genomes.pa31.fa	6830	2645116	2440216	1.0839546504737636	1.3326085335601103
spneumoniae.300genomes.pa31.fa	134509	12752369	8717099	1.4629092904326642	6.424639128305682
spneumoniae.30genomes.pa31.fa	60107	7052367	5249157	1.343516053057359	3.5529800757311643
spneumoniae.320genomes.pa31.fa	136249	12864959	8777489	1.4656714499848988	6.481361931688797
spneumoniae.340genomes.pa31.fa	138241	13002102	8854872	1.4683507508044698	6.550454528050557
spneumoniae.350genomes.pa31.fa	139134	13058364	8884344	1.4698125045163564	6.578799304353433
spneumoniae.35genomes.pa31.fa	62629	7225760	5346890	1.3513873407494408	3.640335409659653
spneumoniae.360genomes.pa31.fa	140387	13135129	8923519	1.4719624445386024	6.6174734850240515
spneumoniae.380genomes.pa31.fa	141566	13210097	8963117	1.473823535416746	6.655242337711017
spneumoniae.3genomes.pa31.fa	13152	3211038	2816478	1.140077713253433	1.6177198430563309
spneumoniae.400genomes.pa31.fa	142890	13292053	9005353	1.4760119586251912	6.69653174240119
spneumoniae.40genomes.pa31.fa	63751	7315372	5402842	1.3539784025977295	3.6854819045239195
spneumoniae.420genomes.pa31.fa	144203	13376244	9050154	1.4780079609431145	6.738947139324788
spneumoniae.440genomes.pa31.fa	146090	13502289	9119589	1.4805759977472743	6.802448567093015
spneumoniae.450genomes.pa31.fa	146610	13535216	9136916	1.481372003293004	6.819037178399489
spneumoniae.45genomes.pa31.fa	66044	7473835	5492515	1.360723489748377	3.765315509573201
spneumoniae.460genomes.pa31.fa	148085	13643530	9200980	1.482829602402345	6.873605734449216
spneumoniae.480genomes.pa31.fa	149570	13741001	9253901	1.4848825866542554	6.922711590817949
spneumoniae.4genomes.pa31.fa	18555	3620898	3064248	1.1816480097432414	1.8242071704797584
spneumoniae.500genomes.pa31.fa	151772	13913703	9360543	1.4864157354469647	7.0097187991834415
spneumoniae.50genomes.pa31.fa	67631	7587450	5558520	1.3650052621636937	3.822554707604755
spneumoniae.520genomes.pa31.fa	153231	14010873	9413943	1.4883060531403691	7.058673011855413
spneumoniae.540genomes.pa31.fa	153923	14088460	9470770	1.4875681040672382	7.097761315844096
spneumoniae.550genomes.pa31.fa	154239	14110310	9483140	1.4879317780868633	7.108769338349834
spneumoniae.55genomes.pa31.fa	70739	7866357	5744187	1.3694393857335125	3.9630679585433337
spneumoniae.560genomes.pa31.fa	154741	14142776	9500546	1.4886230055946081	7.125125698014425
spneumoniae.580genomes.pa31.fa	156052	14221563	9540003	1.4907247176189014	7.164818561591523
spneumoniae.5genomes.pa31.fa	22983	4027602	3338112	1.206540045330606	2.0291045061856523
spneumoniae.600genomes.pa31.fa	158045	14358735	9617385	1.492993179560204	7.233925768143337
spneumoniae.60genomes.pa31.fa	72879	8025172	5838802	1.374448177306694	4.043078901071884
spneumoniae.616genomes.pa31.fa	158636	14393764	9634684	1.493948237591692	7.251573366328852
spneumoniae.65genomes.pa31.fa	74647	8166596	5927186	1.3778131250826695	4.1143282637653185
spneumoniae.6genomes.pa31.fa	26832	4408214	3603254	1.223387887271722	2.220856701240758
spneumoniae.70genomes.pa31.fa	77777	8413511	6080201	1.3837485779734355	4.238723956076731
spneumoniae.75genomes.pa31.fa	80831	8638684	6213754	1.3902452998044348	4.352166036245363
spneumoniae.7genomes.pa31.fa	30132	4667518	3763558	1.240177724022927	2.3514939675029067
spneumoniae.80genomes.pa31.fa	81795	8720104	6266254	1.3915909333186942	4.393185404319377
spneumoniae.85genomes.pa31.fa	81982	8730567	6271107	1.3921824702601777	4.398456660130706
spneumoniae.8genomes.pa31.fa	32924	4930335	3942615	1.2505145657293517	2.4839010819601435
spneumoniae.90genomes.pa31.fa	89715	9501969	6810519	1.395184000584975	4.7870887231499974
spneumoniae.95genomes.pa31.fa	91361	9615758	6874928	1.398664253657986	4.844415582321871
spneumoniae.9genomes.pa31.fa	35311	5148584	4089254	1.2590429033542303	2.593854853303616
