name	simplitigs	cum len	kmers	superstr coef	genome frac
11	8529	2182442	2097152	1.0406644789482167	0.004529732159854467
12	35741	8780285	8387134	1.046874115089223	0.01822377838090899
13	858554	42112195	31809547	1.3238849051632562	0.08740528454527657
14	7030857	178697741	87296600	2.047018032646925	0.37089320325628095
15	13399736	345306929	157710625	2.1894967339521085	0.7166962060443683
16	13589624	419924960	216080600	1.9433717365160221	0.8715684522372649
17	10279258	418586054	254117926	1.6472117265926858	0.8687895075655522
18	6856280	392660510	276103750	1.422148325850259	0.8149801644450835
19	4548269	370382540	288513698	1.2837605959780436	0.7687414844869114
20	3261778	358005645	296031863	1.2093482721567133	0.7430528204488099
21	2599516	353199318	301208998	1.1726053899222897	0.733077126257314
22	2260403	352735538	305267075	1.1554980625884421	0.732114535186808
23	2071812	354332766	308752902	1.147625620543111	0.7354296359034456
24	1953286	356837927	311912349	1.1440326163144308	0.740629182259002
25	1869650	359728241	314856641	1.1425142961480583	0.7466281266881678
26	1803992	362741918	317642118	1.1419829704397884	0.7528831151947645
27	1746013	365694397	320298059	1.1417314499398272	0.759011085183243
28	1694775	368601487	322842562	1.1417374892876975	0.7650448487676091
29	1646147	371377893	325285777	1.1416972007124626	0.7708073732915199
30	1598416	373991124	327637060	1.141479815797045	0.7762312225859473
31	1556317	376592024	329902514	1.1415250680819242	0.7816294784729608
32	1514811	379046836	332087695	1.1414057380729572	0.7867245237767062
