name	simplitigs	cum len	kmers	superstr coef	genome frac
11	2097100	23068100	2097100	10.99994754686211	0.007187922561363534
12	8368214	100418803	8368449	11.999675328555075	0.031290075024333175
13	32326632	420300184	32380600	12.979995066183431	0.13096376273376847
14	112349310	1574365620	113824590	13.831505478652977	0.4905656798710379
15	317324119	4776721841	334184175	14.293679947258067	1.4884063572761457
16	707340603	11409796444	799687399	14.267820456156386	3.5552443972582495
17	1022259134	17749707404	1393561260	12.736940750067168	5.5307338838835
18	848899140	16265311409	1834026029	8.868637086411367	5.068202359290743
19	492308656	10934420525	2072864717	5.275028486120682	3.407119268040454
20	254973414	7036593405	2192098539	3.209980399521799	2.1925727949393905
21	142225231	5101756389	2257251769	2.260162740311821	1.5896857500649666
22	94211512	4278303848	2299862096	1.8602436278139713	1.3331014150886993
23	73311662	3945580151	2332723587	1.6914049035973897	1.2294261159367716
24	63029244	3810453135	2360780523	1.614064950448808	1.1873211082874147
25	56937209	3752420428	2385927412	1.5727303233877563	1.1692383618131796
26	52613564	3724370582	2409031482	1.5460032677771034	1.160498148232253
27	49161459	3708693006	2430495072	1.5259002205154828	1.1556130817448573
28	46223450	3698591076	2450557926	1.509285292140161	1.1524653630094472
29	43642091	3691380860	2469402312	1.49484788290919	1.1502186901469789
30	41332387	3685817269	2487178046	1.4819273722489694	1.1484850986820947
31	39223550	3680692060	2503985560	1.4699334032509348	1.1468881051974642
32	37326926	3677063566	2519928860	1.4591933840406135	1.1457574817873708
