name	simplitigs	cum len	kmers	superstr coef	genome frac
11	2097152	23068672	2097152	10.999947548162707	0.04787980869298441
12	8387133	100645597	8387134	11.999982950098037	0.20889333942375207
13	31789226	413280259	31809547	12.992329098306582	0.8577771506529309
14	83456027	1172224951	87296600	13.428069093585567	2.4329925189895207
15	119798644	1834891641	157710625	11.634545726493442	3.808379638994227
16	108142104	1838212160	216080600	8.50706649460434	3.8152714884462204
17	74797263	1450874134	254117926	5.70945177102056	3.011338319497517
18	45219326	1044832292	276103750	3.784201510006924	2.1685847480605918
19	26470773	764987612	288513698	2.6514774500356855	1.587757653109073
20	16502290	609575373	296031863	2.059154469720258	1.2651942965418475
21	11623575	533680498	301208998	1.7717945549691345	1.1076719174565683
22	9264898	499829933	305267075	1.6373527954680056	1.0374139253038586
23	8058340	486036382	308752902	1.5741919969638896	1.0087849438402996
24	7369930	481420739	311912349	1.5434486805159495	0.9992050207378725
25	6921158	480964433	314856641	1.5275663070368861	0.9982579422070641
26	6590855	482413493	317642118	1.5187326481423469	1.0012655152301084
27	6320035	484618969	320298059	1.5130248718158898	1.0058430552357476
28	6087053	487192993	322842562	1.5090728720429138	1.0111855290760774
29	5874883	489782501	325285777	1.505698968327253	1.016560140481925
30	5678452	492312168	327637060	1.502614278202185	1.0218105498690346
31	5497454	494826134	329902514	1.4999160903712219	1.0270283712997899
32	5325071	497164896	332087695	1.497089043272861	1.0318825509048588
