name	simplitigs	cum len	kmers	superstr coef	genome frac
11	1855608	20421611	1865531	10.946750031224186	1.6798087209084729
12	4444185	53660911	4774876	11.238153070428682	4.413954720305533
13	5744811	76981367	8043635	9.57045566519764	6.332212068580472
14	4057323	62841068	10095869	6.224425760919155	5.169081619349344
15	1871286	37174118	10976114	3.3868152776644003	3.0578100625107703
16	702192	21827666	11294786	1.9325409982876192	1.7954657790649995
17	259199	15556709	11409525	1.3634824573573994	1.2796392726722357
18	108345	13298516	11456651	1.1607664636873478	1.0938883887241246
19	55489	12478531	11479729	1.0870040080151593	1.026439353777071
20	36449	12186889	11494358	1.0602478933829993	1.002449925372858
21	27691	12059048	11505228	1.0481345556393047	0.9919341816986856
22	23014	11997307	11514013	1.0419725180592658	0.9868555877406668
23	20422	11970885	11521601	1.0389929439628427	0.9846822084698619
24	18475	11953445	11528520	1.0368565221121178	0.983247656411621
25	16916	11940665	11534681	1.035194658207557	0.9821964192955478
26	15881	11937466	11540441	1.0344006905786993	0.981933280990828
27	14805	11930765	11545835	1.0333369681135083	0.981382080684505
28	13802	11923424	11550770	1.0322598518526471	0.9807782362659532
29	13209	11925308	11555456	1.0320041981798427	0.9809332073713273
30	12542	11923650	11559932	1.0314610922995329	0.980796826218084
31	11843	11919386	11564096	1.0307208690047134	0.9804460848203581
32	11447	11922976	11568119	1.0306726658973129	0.9807413853873928
