
[Approximating frequencies of minimizers ]  0    %   elapsed:   0 min 0  sec   remaining:   0 min 0  sec   cpu:   0.0 %   mem: [  15,   15,   55] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 417,  417,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 6  sec   remaining:   0 min 0  sec   cpu:  92.2 %   mem: [ 418,  418,  764] MB 
